Product Name,Price,Color,Image URLs,Highlights,Selling Points
Women's Pearl-Embellished Clear High Heel Sandals – Elegant Open-Toe Design with Rhinestone Bow for Weddings and Special Occasions,$42.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/dhlsdp1704455417496.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/pbyyql1704455418073.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/xrxdxs1704455419532.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202401/bps/product/inc/grmznv1704455419959.jpg","['[Fabric]: Crafted from premium PU material, these wedding sandals exude elegance and sophistication. The luxurious finish of the upper, accented with imitation pearl embellishments, adds a touch of opulence perfect for special occasions.', '[Silhouette]: The shoes feature a sleek open-toe silhouette that not only offers a chic and modern look but also enhances breathability. The transparent stiletto heel adds height and an element of contemporary style, making these shoes a standout choice.', '[Design Highlights]: These sandals are adorned with beautiful pearl-like beads that embellish the ankle straps, culminating in a tasteful bowknot. The adjustable buckle closure ensures a secure fit, while the overall design combines glamour with functionality, making them suitable for various events.', '[Occasions]: Ideal for weddings, parties, and evening gatherings, these shoes seamlessly blend elegance and comfort. Whether attending a bridal event or an elegant dinner, they add a touch of luxury and poise to your ensemble.', ""[Size Range]: Available in sizes US5.5 to US10, these shoes offer a standard fit. It's recommended to select your usual size for the best fit and comfort.""]",
Women's Gold Slingback Heels and Matching Clutch Set - Satin Pointed Toe Shoes and Rhinestones for Formal Events and Elegant Parties,$89.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/dhsnmz1751536481126.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/eqwqhz1751536483872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/msmxrq1751536485996.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ygxmea1751536487231.jpg","['- Luxurious satin upper', '- Elegant rhinestone embellishment', '- Chic pointed toe design', '- Comfortable synthetic leather lining', '- Durable rubber outsole']",
Women's Gold Slingback Heels and Matching Clutch Set - Satin Pointed Toe Shoes and Rhinestones for Formal Events and Elegant Parties,$89.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/dhsnmz1751536481126.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/eqwqhz1751536483872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/msmxrq1751536485996.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ygxmea1751536487231.jpg","['- Luxurious satin upper', '- Elegant rhinestone embellishment', '- Chic pointed toe design', '- Comfortable synthetic leather lining', '- Durable rubber outsole']",
Women's Gold Slingback Heels and Matching Clutch Set - Satin Pointed Toe Shoes and Rhinestones for Formal Events and Elegant Parties,$89.99,Coffee,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/dhsnmz1751536481126.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/eqwqhz1751536483872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/msmxrq1751536485996.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ygxmea1751536487231.jpg","['- Luxurious satin upper', '- Elegant rhinestone embellishment', '- Chic pointed toe design', '- Comfortable synthetic leather lining', '- Durable rubber outsole']",
Women's Gold Slingback Heels and Matching Clutch Set - Satin Pointed Toe Shoes and Rhinestones for Formal Events and Elegant Parties,$89.99,Wine,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/dhsnmz1751536481126.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/eqwqhz1751536483872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/msmxrq1751536485996.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ygxmea1751536487231.jpg","['- Luxurious satin upper', '- Elegant rhinestone embellishment', '- Chic pointed toe design', '- Comfortable synthetic leather lining', '- Durable rubber outsole']",
Women's Gold Slingback Heels and Matching Clutch Set - Satin Pointed Toe Shoes and Rhinestones for Formal Events and Elegant Parties,$89.99,Light Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/dhsnmz1751536481126.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/eqwqhz1751536483872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/msmxrq1751536485996.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ygxmea1751536487231.jpg","['- Luxurious satin upper', '- Elegant rhinestone embellishment', '- Chic pointed toe design', '- Comfortable synthetic leather lining', '- Durable rubber outsole']",
Women's Elegant White Satin Block Heel Wedding Pumps with Crystal Detailing - Comfortable Bridal Shoes for Formal Ceremonies,$46.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/djfxru1752575131355.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/chljaf1752575132509.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/dpyqqd1752575133982.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/tijpzr1752575135278.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishment', '- Sturdy chunky heel for added stability', '- Sleek pointed toe shape', '- Durable rubber outsole for long-lasting wear']",
Women's Elegant White Satin Block Heel Wedding Pumps with Crystal Detailing - Comfortable Bridal Shoes for Formal Ceremonies,$46.99,Royal Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/djfxru1752575131355.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/chljaf1752575132509.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/dpyqqd1752575133982.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/tijpzr1752575135278.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishment', '- Sturdy chunky heel for added stability', '- Sleek pointed toe shape', '- Durable rubber outsole for long-lasting wear']",
Women's Elegant White Satin Block Heel Wedding Pumps with Crystal Detailing - Comfortable Bridal Shoes for Formal Ceremonies,$46.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/djfxru1752575131355.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/chljaf1752575132509.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/dpyqqd1752575133982.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/tijpzr1752575135278.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishment', '- Sturdy chunky heel for added stability', '- Sleek pointed toe shape', '- Durable rubber outsole for long-lasting wear']",
Women's and Girls' Glitter Mary Jane Dance Shoes with Rhinestone Block Heel - Low Heel Party Dress Shoes for Performances and Special Occasions,$54.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/njeomo1730341778821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/ltyoqd1730341783932.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/eoukqu1730341781379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/lalurp1730341786193.jpg","['[Fabric] These exquisite Mary Jane dance shoes are crafted from sparkling glitter fabric, offering a dazzling yet elegant look that catches the light beautifully.', '[Silhouette] The classic round toe design of these shoes ensures both style and comfort, making them a perfect choice for a variety of occasions. The low, chunky block heel provides stability while maintaining a fashionable silhouette.', '[Design Highlights] Featuring an adjustable strap for a secure fit and interior cushioning for added comfort, these shoes are designed to keep you dancing all day or night. The unique rhinestone-adorned block heel adds an extra layer of glamor and individuality to these stylish shoes.', '[Occasions] Ideal for parties, performances, or any special occasion, these Mary Jane shoes add a touch of sparkle and sophistication to any outfit. Whether attending a festive celebration or a formal event, they are the perfect accessory to elevate your look.', '[Size Notice] These shoes are offered in a range of sizes including US5.5 to US10.5, ensuring a fit for almost everyone. Standard size recommendation suggests selecting your usual size for the best fit.']",
Women's and Girls' Glitter Mary Jane Dance Shoes with Rhinestone Block Heel - Low Heel Party Dress Shoes for Performances and Special Occasions,$54.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/njeomo1730341778821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/ltyoqd1730341783932.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/eoukqu1730341781379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/lalurp1730341786193.jpg","['[Fabric] These exquisite Mary Jane dance shoes are crafted from sparkling glitter fabric, offering a dazzling yet elegant look that catches the light beautifully.', '[Silhouette] The classic round toe design of these shoes ensures both style and comfort, making them a perfect choice for a variety of occasions. The low, chunky block heel provides stability while maintaining a fashionable silhouette.', '[Design Highlights] Featuring an adjustable strap for a secure fit and interior cushioning for added comfort, these shoes are designed to keep you dancing all day or night. The unique rhinestone-adorned block heel adds an extra layer of glamor and individuality to these stylish shoes.', '[Occasions] Ideal for parties, performances, or any special occasion, these Mary Jane shoes add a touch of sparkle and sophistication to any outfit. Whether attending a festive celebration or a formal event, they are the perfect accessory to elevate your look.', '[Size Notice] These shoes are offered in a range of sizes including US5.5 to US10.5, ensuring a fit for almost everyone. Standard size recommendation suggests selecting your usual size for the best fit.']",
Women's and Girls' Glitter Mary Jane Dance Shoes with Rhinestone Block Heel - Low Heel Party Dress Shoes for Performances and Special Occasions,$54.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/njeomo1730341778821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/ltyoqd1730341783932.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/eoukqu1730341781379.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202410/bps/product/inc/lalurp1730341786193.jpg","['[Fabric] These exquisite Mary Jane dance shoes are crafted from sparkling glitter fabric, offering a dazzling yet elegant look that catches the light beautifully.', '[Silhouette] The classic round toe design of these shoes ensures both style and comfort, making them a perfect choice for a variety of occasions. The low, chunky block heel provides stability while maintaining a fashionable silhouette.', '[Design Highlights] Featuring an adjustable strap for a secure fit and interior cushioning for added comfort, these shoes are designed to keep you dancing all day or night. The unique rhinestone-adorned block heel adds an extra layer of glamor and individuality to these stylish shoes.', '[Occasions] Ideal for parties, performances, or any special occasion, these Mary Jane shoes add a touch of sparkle and sophistication to any outfit. Whether attending a festive celebration or a formal event, they are the perfect accessory to elevate your look.', '[Size Notice] These shoes are offered in a range of sizes including US5.5 to US10.5, ensuring a fit for almost everyone. Standard size recommendation suggests selecting your usual size for the best fit.']",
Women's Rhinestone Fishnet Thigh-High Stiletto Boots – Glamorous Over-the-Knee Mesh Heels for Parties and Evening Events,$64.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/fiouga1730717199274.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/ganrfm1730772789960.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/laylyk1730772792412.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202411/bps/product/inc/pgrlwc1730717200521.jpg","[""[Women's Rhinestone Fishnet Thigh-High Stiletto Boots:]"", '[Material and Fabric:] Crafted from premium mesh fabric, these boots are embellished with shimmering rhinestones and lined with synthetic leather for a luxurious feel. The materials are carefully chosen for a breathable, yet fashionable design, ensuring comfort even when worn for long hours.', '[Fit and Style:] These boots feature a stylish pointed toe and a snug fit that hugs the legs closely, creating a sleek silhouette. Designed as over-the-knee boots with a statement cone heel, they add a punk edge to your look, transforming any outfit into a fashion-forward ensemble.', '[Design Highlights:] The intricate array of rhinestones that adorn these boots catches and reflects light, creating a bold, glamorous vibe. The pointed toe and over-the-knee style provide a commanding presence, ideal for making a standout fashion statement.', ""[Occasions:] Perfect for parties, evening events, or any occasion where you want to make a dazzling impression. Whether it's a night out on the town or a special event, these boots are sure to be the centerpiece of your outfit."", '[Size Notice:] Available in multiple sizes, ranging from US5.5/EU35/UK3.5 to US9.5-10/EU41/UK7.5-8, ensuring a perfect fit for a range of foot sizes. It is recommended to select your usual size.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Dark Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Royal Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Ivory,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Wine,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Fuchsia,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
Women's Wedding Shoes Pumps Bridal Shoes Rhinestone Low Heel Pointed Toe Elegant Satin Ankle Strap Wine Black Ivory,$94.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/oysore1681296150239.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/uegqjk1681296155068.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/ncrbly1681296148337.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202304/bps/product/inc/hikatf1681296153507.jpg","[""[Fabric]: Crafted from luxurious satin, these women's pumps offer a smooth and elegant texture, making them perfect for formal occasions. The high-quality material ensures a refined and sophisticated look."", '[Silhouette]: These pumps feature a timeless design with pointed toes that deliver a modern twist. The low heels provide comfortable support, allowing you to gracefully carry yourself throughout any event.', '[Design Highlights]: Highlighted by a decorative bow adorned with sparkling rhinestone embellishments, these shoes add a touch of glamour. The ankle strap not only provides additional support and stability but also enhances the overall elegance, complete with a subtle buckle for adjustable comfort.', '[Occasions]: Perfect for weddings, parties, anniversary celebrations, and other special events. These pumps are versatile enough to pair with a range of outfits, from bridesmaid dresses to evening gowns, ensuring you always look chic and stylish.', '[Size Notice]: Available in a range of standard sizes from US6 to US11.5. It is recommended to select your usual size for the best fit.']",
"Women's Pink Satin High Heels – Elegant Rhinestone Embellished Pumps for Bride, Weddings, and Special Occasions",$59.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/yrxrii1619511174720.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/sdaxlj1619511176296.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/gegtdz1619511174234.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/hdaxcl1619511176601.jpg","['- High-quality satin upper provides a luxurious look and feel.', '- Durable and long-lasting satin material ensures comfortable wear for extended periods.', '- Soft and smooth texture of satin lends sophistication to any outfit.', '- Versatile material suitable for various occasions, from formal events to casual outings.', '- Satin finish adds a sleek and polished touch to your overall style.', '- Easy to clean and maintain, ensuring your shoes look their best for longer.']",
"Women's Pink Satin High Heels – Elegant Rhinestone Embellished Pumps for Bride, Weddings, and Special Occasions",$59.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/yrxrii1619511174720.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/sdaxlj1619511176296.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/gegtdz1619511174234.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/hdaxcl1619511176601.jpg","['- High-quality satin upper provides a luxurious look and feel.', '- Durable and long-lasting satin material ensures comfortable wear for extended periods.', '- Soft and smooth texture of satin lends sophistication to any outfit.', '- Versatile material suitable for various occasions, from formal events to casual outings.', '- Satin finish adds a sleek and polished touch to your overall style.', '- Easy to clean and maintain, ensuring your shoes look their best for longer.']",
"Women's Pink Satin High Heels – Elegant Rhinestone Embellished Pumps for Bride, Weddings, and Special Occasions",$59.99,Red,"https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/yrxrii1619511174720.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/sdaxlj1619511176296.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/gegtdz1619511174234.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202104/bps/product/inc/hdaxcl1619511176601.jpg","['- High-quality satin upper provides a luxurious look and feel.', '- Durable and long-lasting satin material ensures comfortable wear for extended periods.', '- Soft and smooth texture of satin lends sophistication to any outfit.', '- Versatile material suitable for various occasions, from formal events to casual outings.', '- Satin finish adds a sleek and polished touch to your overall style.', '- Easy to clean and maintain, ensuring your shoes look their best for longer.']",
Green Rhinestone High Heel Strappy Sandals for Women's Cocktail Parties and Evening Occasions and Wedding,$69.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/idqzmo1736851972716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/auwkdz1736851973920.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ckolsm1736851976508.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ofxdef1736851977474.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishments', '- Stylish open toe design', '- Durable rubber outsole']",
Green Rhinestone High Heel Strappy Sandals for Women's Cocktail Parties and Evening Occasions and Wedding,$69.99,Dark Purple,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/idqzmo1736851972716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/auwkdz1736851973920.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ckolsm1736851976508.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ofxdef1736851977474.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishments', '- Stylish open toe design', '- Durable rubber outsole']",
Green Rhinestone High Heel Strappy Sandals for Women's Cocktail Parties and Evening Occasions and Wedding,$69.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/idqzmo1736851972716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/auwkdz1736851973920.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ckolsm1736851976508.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ofxdef1736851977474.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishments', '- Stylish open toe design', '- Durable rubber outsole']",
Green Rhinestone High Heel Strappy Sandals for Women's Cocktail Parties and Evening Occasions and Wedding,$69.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/idqzmo1736851972716.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/auwkdz1736851973920.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ckolsm1736851976508.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ofxdef1736851977474.jpg","['- Luxurious satin upper material', '- Sparkling rhinestone embellishments', '- Stylish open toe design', '- Durable rubber outsole']",
