Product Name,Price,Color,Image URLs,Highlights,Selling Points
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202201/bps/product/inc/osyidk1641804285821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/ojduci1631077804391.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/akzgiw1631077806795.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/uyfhtk1631077805083.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Bright Black,"https://litb-cgis.rightinthebox.com/images/170x170/202201/bps/product/inc/osyidk1641804285821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/ojduci1631077804391.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/akzgiw1631077806795.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/uyfhtk1631077805083.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202201/bps/product/inc/osyidk1641804285821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/ojduci1631077804391.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/akzgiw1631077806795.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/uyfhtk1631077805083.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,bright blue,"https://litb-cgis.rightinthebox.com/images/170x170/202201/bps/product/inc/osyidk1641804285821.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/ojduci1631077804391.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/akzgiw1631077806795.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202109/bps/product/inc/uyfhtk1631077805083.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
"Gold LED Light-Up High-Top Sneakers for Kids and Men with Colorful Sole, Adjustable Strap, and Shiny Finish",$42.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/jwxazi1646643605454.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202503/bps/product/inc/xkdjpp1741165630331.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/exbsst1646643605948.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/aplxmd1646643606716.jpg","['Key Selling Points:', '', '- LED shoes that are suitable for both men and women.', '- Package includes one pair of shoes and one USB charging cable.', '- It is recommended to use up the power on first use and then fully charge for the best experience.', '- Made of materials that should not be dipped in water.', '- Please keep away from children while charging the shoes.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Champagne,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Red,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
Girls' Glitter Mary Jane Shoes - Sparkly Low Heel Dress Shoes with Strap and Charm for Parties and Special Occasions,$34.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/teyzgl1628650834762.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/aocmbt1606226525100.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202108/bps/product/inc/xbmdip1628650682766.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202011/pbbbii1606226522207.jpg","['Product Selling Points:', '1. Soft footbed for comfortable rest and no more shoe bites.', '2. Adjustable strap with buckle for personalized comfort and secure fit.', '3. Round toe design promotes healthy foot growth.', '4. 1.18 inches low heel for easy movement.', '5. Sequin bowknot with rhinestone adds a glamorous touch, making your girl stand out at parties or on stage.', '6. Simple design allows for versatile outfit pairing.', '7. Suitable for dress, dance, performance, and cosplay occasions.', '8. Perfect for weddings.']",
"Girls' Sparkling Butterfly-Embellished Ballet Flats – Glittery Silver Sandals with Adjustable Strap for Weddings, Parties, and Special Occasions",$29.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/ktdzow1675417191007.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/wwoqaq1675417191734.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/lalopi1675417191439.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/uadukb1675417192020.jpg","[""Make your special day even more memorable with our exquisite wedding collection. Choose from a range of beautiful and timeless pieces crafted with the finest materials. From elegant dresses to stunning accessories, our collection is designed to make you feel like a princess on your special day. Whether you're looking for something classic or modern, our selection has something for everyone. Let us help make your wedding day unforgettable.""]",
"Girls' Sparkling Butterfly-Embellished Ballet Flats – Glittery Silver Sandals with Adjustable Strap for Weddings, Parties, and Special Occasions",$29.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/ktdzow1675417191007.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/wwoqaq1675417191734.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/lalopi1675417191439.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202302/bps/product/inc/uadukb1675417192020.jpg","[""Make your special day even more memorable with our exquisite wedding collection. Choose from a range of beautiful and timeless pieces crafted with the finest materials. From elegant dresses to stunning accessories, our collection is designed to make you feel like a princess on your special day. Whether you're looking for something classic or modern, our selection has something for everyone. Let us help make your wedding day unforgettable.""]",
Girls' Boots Casual Boots Dress Shoes Mid-Calf Boots Bootie Leather Breathability Non-slipping Height-increasing Princess Shoes Big Kids(7years +) Little Kids(4-7ys) Gift Daily Walking Bowknot,$59.99,Pink,"https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/lglqex1730430842923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/mmptcv1730430844266.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/hriivx1730430845395.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/olkmlt1730430846591.jpg","['- Crafted from luxurious leather', '- Features a charming bowknot embellishment', '- Designed for ultimate comfort while walking', '- Stylish mid-calf boot shaft', '- Durable TPU outsole for long-lasting wear']",
Girls' Boots Casual Boots Dress Shoes Mid-Calf Boots Bootie Leather Breathability Non-slipping Height-increasing Princess Shoes Big Kids(7years +) Little Kids(4-7ys) Gift Daily Walking Bowknot,$59.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/lglqex1730430842923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/mmptcv1730430844266.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/hriivx1730430845395.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/olkmlt1730430846591.jpg","['- Crafted from luxurious leather', '- Features a charming bowknot embellishment', '- Designed for ultimate comfort while walking', '- Stylish mid-calf boot shaft', '- Durable TPU outsole for long-lasting wear']",
Girls' Boots Casual Boots Dress Shoes Mid-Calf Boots Bootie Leather Breathability Non-slipping Height-increasing Princess Shoes Big Kids(7years +) Little Kids(4-7ys) Gift Daily Walking Bowknot,$59.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/lglqex1730430842923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/mmptcv1730430844266.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/hriivx1730430845395.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202411/bps/product/inc/olkmlt1730430846591.jpg","['- Crafted from luxurious leather', '- Features a charming bowknot embellishment', '- Designed for ultimate comfort while walking', '- Stylish mid-calf boot shaft', '- Durable TPU outsole for long-lasting wear']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/cpgozs1647580445923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jynzml1734752024328.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/kvrfrn1734752025369.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/pnuejc1647580445149.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/cpgozs1647580445923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jynzml1734752024328.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/kvrfrn1734752025369.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/pnuejc1647580445149.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/cpgozs1647580445923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jynzml1734752024328.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/kvrfrn1734752025369.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/pnuejc1647580445149.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Silver,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/cpgozs1647580445923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jynzml1734752024328.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/kvrfrn1734752025369.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/pnuejc1647580445149.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Gold,"https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/cpgozs1647580445923.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/jynzml1734752024328.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/kvrfrn1734752025369.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202203/bps/product/inc/pnuejc1647580445149.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/201908/sucqdd1566807184744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/njlryl1566807180524.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/tvfkcl1566807174274.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/zuktlw1566807190315.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/201908/sucqdd1566807184744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/njlryl1566807180524.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/tvfkcl1566807174274.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/zuktlw1566807190315.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/201908/sucqdd1566807184744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/njlryl1566807180524.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/tvfkcl1566807174274.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/zuktlw1566807190315.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/201908/sucqdd1566807184744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/njlryl1566807180524.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/tvfkcl1566807174274.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/zuktlw1566807190315.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
"Girls' Pink Glitter Party Shoes – Peep-Toe Design, Bow and Rhinestone Decoration, Adjustable Strap, Perfect for Weddings and Special Occasions",$32.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/201908/sucqdd1566807184744.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/njlryl1566807180524.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/tvfkcl1566807174274.jpg,https://litb-cgis.rightinthebox.com/images/170x170/201908/zuktlw1566807190315.jpg","['- High-quality leather materials for superior durability and style', '- A classic material that never goes out of fashion', '- Breathable and comfortable for all-day wear', '- Easy to clean and maintain for long-lasting use', '- Perfect for both casual and formal occasions', '- Adds a touch of sophistication and elegance to any outfit']",
