Product Name,Price,Color,Image URLs,Highlights,Specifications,Selling Point
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,Yellow,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
Women's Skull Tassel Drop Earrings – Gothic Dangle Chain Skeleton Jewelry for Halloween Costume Parties and Spooky Night Out,$9.99,Orange,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mgtrle1752231251843.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/snqozl1752231248928.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/mriolq1752231249887.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/nlonwe1752231250942.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween, Halloween Party', 'Jewelry Type: Hoop Earrings', 'Shape: Skull, Tassel']",
"Halloween Spider Earrings with Pearl Accent - Statement Gothic Jewelry for Cosplay, Costume Parties, and Halloween Events",$8.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ednsvj1725273319599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/njtqoo1725273320916.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/xjxrqc1725273322290.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/oigjjm1725273323661.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween Party', 'Jewelry Type: Drop Earrings, Hoop Earrings', 'Shape: Skull, Pumpkin, Spider, Ghost, Bat Head']",
"Halloween Spider Earrings with Pearl Accent - Statement Gothic Jewelry for Cosplay, Costume Parties, and Halloween Events",$8.99,2#,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ednsvj1725273319599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/njtqoo1725273320916.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/xjxrqc1725273322290.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/oigjjm1725273323661.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween Party', 'Jewelry Type: Drop Earrings, Hoop Earrings', 'Shape: Skull, Pumpkin, Spider, Ghost, Bat Head']",
"Halloween Spider Earrings with Pearl Accent - Statement Gothic Jewelry for Cosplay, Costume Parties, and Halloween Events",$8.99,3#,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ednsvj1725273319599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/njtqoo1725273320916.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/xjxrqc1725273322290.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/oigjjm1725273323661.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween Party', 'Jewelry Type: Drop Earrings, Hoop Earrings', 'Shape: Skull, Pumpkin, Spider, Ghost, Bat Head']",
"Halloween Spider Earrings with Pearl Accent - Statement Gothic Jewelry for Cosplay, Costume Parties, and Halloween Events",$8.99,4#,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ednsvj1725273319599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/njtqoo1725273320916.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/xjxrqc1725273322290.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/oigjjm1725273323661.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween Party', 'Jewelry Type: Drop Earrings, Hoop Earrings', 'Shape: Skull, Pumpkin, Spider, Ghost, Bat Head']",
"Halloween Spider Earrings with Pearl Accent - Statement Gothic Jewelry for Cosplay, Costume Parties, and Halloween Events",$8.99,5#,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ednsvj1725273319599.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/njtqoo1725273320916.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/xjxrqc1725273322290.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/oigjjm1725273323661.jpg",,"[""Gender: Women's"", 'Material: Alloy', 'Style: Halloween Party', 'Jewelry Type: Drop Earrings, Hoop Earrings', 'Shape: Skull, Pumpkin, Spider, Ghost, Bat Head']",
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Orange White,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Orange / Black,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Orange,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Black / White,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Beige,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
Halloween-Themed Cozy Fleece Slippers for Women with Pumpkin and Skull Patterns – Fun Indoor Footwear for Fall and Halloween Parties,$16.99,Matte Black,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/apqvrt1726211790465.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/limbee1726211793524.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/qkeree1726211796364.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/tjydkw1726211800113.jpg","['- Luxurious faux fur upper material', '- Soft and comfortable synthetic leather lining', '- Classic round toe shape for a versatile look', '- Secure closed toe design for added warmth', '- Durable TPR outsole for long-lasting wear', '- Stay on trend in 2024 with fuzzy and fluffy slippers']",,
"Men's Gothic Skull and Anchor Pendant Necklace – Vintage Pirate-Themed Stainless Steel Chain for Biker, Punk, and Halloween Styles",$11.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/kpodww1725444550222.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/ubxalp1725444548098.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/yrygnm1725444549201.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202409/bps/product/inc/sxrjil1725444551280.jpg",,"[""Gender: Men's"", 'Material: Brass', 'Design: Punk Rock', 'Style: Punk, Vintage, Halloween', 'Jewelry Type: Pendant Necklace, Necklace', 'Shape: Skull', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 12.0*1.0*3.0', 'Listing Date: 09/04/2024']",
"Mens Goth Punk Sewn Ring - Vintage Silver Ring for Biker, Rock and Halloween Fashion",$14.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/okzvhd1742291685667.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/nsaswl1742291678954.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/wazwor1742291679918.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/fjiexk1742291680913.jpg",,"[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Punk, Cool', 'Jewelry Type: Ring', 'Shape: Circular', 'Ring Size: 10, 15, 14, 13, 12, 11, 9, 8, 7']",
"Women’s Gothic Spider Choker Necklace – Black Velvet with Alloy Spider Pendant, Red Gem Chain Layers, Adjustable Fit, Ideal for Halloween Cosplay, Parties and Gothic Fashion",$9.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qjbzje1752748959528.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qnepuy1752748961722.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zmshcz1752748963363.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/vykmvw1752748964660.jpg",,"[""Gender: Women's"", 'Material: Alloy, Acrylic', 'Style: Halloween, Gothic', 'Jewelry Type: Choker Necklace', 'Shape: Spider', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 07/17/2025']",
"Women’s Gothic Spider Choker Necklace – Black Velvet with Alloy Spider Pendant, Red Gem Chain Layers, Adjustable Fit, Ideal for Halloween Cosplay, Parties and Gothic Fashion",$9.99,Type1,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qjbzje1752748959528.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qnepuy1752748961722.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zmshcz1752748963363.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/vykmvw1752748964660.jpg",,"[""Gender: Women's"", 'Material: Alloy, Acrylic', 'Style: Halloween, Gothic', 'Jewelry Type: Choker Necklace', 'Shape: Spider', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 07/17/2025']",
"Women’s Gothic Spider Choker Necklace – Black Velvet with Alloy Spider Pendant, Red Gem Chain Layers, Adjustable Fit, Ideal for Halloween Cosplay, Parties and Gothic Fashion",$9.99,Type3,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qjbzje1752748959528.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qnepuy1752748961722.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zmshcz1752748963363.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/vykmvw1752748964660.jpg",,"[""Gender: Women's"", 'Material: Alloy, Acrylic', 'Style: Halloween, Gothic', 'Jewelry Type: Choker Necklace', 'Shape: Spider', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 07/17/2025']",
"Women’s Gothic Spider Choker Necklace – Black Velvet with Alloy Spider Pendant, Red Gem Chain Layers, Adjustable Fit, Ideal for Halloween Cosplay, Parties and Gothic Fashion",$9.99,Type4,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qjbzje1752748959528.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qnepuy1752748961722.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zmshcz1752748963363.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/vykmvw1752748964660.jpg",,"[""Gender: Women's"", 'Material: Alloy, Acrylic', 'Style: Halloween, Gothic', 'Jewelry Type: Choker Necklace', 'Shape: Spider', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 07/17/2025']",
"Women’s Gothic Spider Choker Necklace – Black Velvet with Alloy Spider Pendant, Red Gem Chain Layers, Adjustable Fit, Ideal for Halloween Cosplay, Parties and Gothic Fashion",$9.99,Type5,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qjbzje1752748959528.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/qnepuy1752748961722.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zmshcz1752748963363.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/vykmvw1752748964660.jpg",,"[""Gender: Women's"", 'Material: Alloy, Acrylic', 'Style: Halloween, Gothic', 'Jewelry Type: Choker Necklace', 'Shape: Spider', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 07/17/2025']",
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Orange,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Leopard,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Black & Orange,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Black / White,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,White,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Women's Halloween Pumpkin Slip-On Shoes - Comfortable Canvas Sneakers with Jack-O'-Lantern Print, Perfect for Casual Wear and Halloween Parties",$26.99,Beige,"https://litb-cgis.rightinthebox.com/images/170x170/202507/bps/product/inc/acqjbo1752738184302.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/hsziov1690868416471.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/pkpxem1690868420150.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/iynbse1690868417950.jpg",['The product creates a visually stunning 3D effect.'],,
"Gothic Skeleton Pendant Necklace – Punk Style Alloy Chain for Men and Women, Perfect for Halloween, Cosplay and Alternative Fashion",$7.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/mufgja1736409595581.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/kwnsin1736409596882.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/ubcmvw1736409597780.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/vvacmu1736409602501.jpg",,"[""Gender: Men's"", 'Material: Alloy', 'Style: Punk, Vintage', 'Jewelry Type: Pendant Necklace', 'Shape: Skull', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*3.0', 'Listing Date: 01/09/2025']",
"Women's Halloween Haunted House Tote Bag – Large Capacity Ghost Print Shoulder Bag for Trick-or-Treating, Parties, and Fall Outings",$12.99,#1,"https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/qiyvdt1693472302067.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/tdgupr1693472307519.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nhigsl1693472305664.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nitybt1693472304035.jpg","['- Get ready for Halloween with our spook-tacular products', '- Perfect for celebrating the scariest night of the year', '- Create a festive atmosphere with our Halloween items', '- Make sure your Halloween party is a memorable one with our products', '- Embrace the spirit of Halloween with our specially curated selection of items']",,
"Women's Halloween Haunted House Tote Bag – Large Capacity Ghost Print Shoulder Bag for Trick-or-Treating, Parties, and Fall Outings",$12.99,#2,"https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/qiyvdt1693472302067.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/tdgupr1693472307519.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nhigsl1693472305664.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nitybt1693472304035.jpg","['- Get ready for Halloween with our spook-tacular products', '- Perfect for celebrating the scariest night of the year', '- Create a festive atmosphere with our Halloween items', '- Make sure your Halloween party is a memorable one with our products', '- Embrace the spirit of Halloween with our specially curated selection of items']",,
"Women's Halloween Haunted House Tote Bag – Large Capacity Ghost Print Shoulder Bag for Trick-or-Treating, Parties, and Fall Outings",$12.99,#3,"https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/qiyvdt1693472302067.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/tdgupr1693472307519.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nhigsl1693472305664.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nitybt1693472304035.jpg","['- Get ready for Halloween with our spook-tacular products', '- Perfect for celebrating the scariest night of the year', '- Create a festive atmosphere with our Halloween items', '- Make sure your Halloween party is a memorable one with our products', '- Embrace the spirit of Halloween with our specially curated selection of items']",,
"Women's Halloween Haunted House Tote Bag – Large Capacity Ghost Print Shoulder Bag for Trick-or-Treating, Parties, and Fall Outings",$12.99,#4,"https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/qiyvdt1693472302067.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/tdgupr1693472307519.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nhigsl1693472305664.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202308/bps/product/inc/nitybt1693472304035.jpg","['- Get ready for Halloween with our spook-tacular products', '- Perfect for celebrating the scariest night of the year', '- Create a festive atmosphere with our Halloween items', '- Make sure your Halloween party is a memorable one with our products', '- Embrace the spirit of Halloween with our specially curated selection of items']",,
