Product Name,Price,Color,Image URLs,Specifications,Highlights,Selling Points,Important Links
"Men's Premium Cowhide Leather Dress Shoes with Snakeskin Texture, Lace-Up Design and Buckle Detail, Stylish Formal Shoes for Business, Weddings, and Special Occasions",$94.99,Black,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/syfznd1733915372131.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/zzzaji1733915373420.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/cqhvoy1733915374851.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/fdpsgg1733915376331.jpg",,"[""[Fabric] Expertly crafted from 100% Italian full-grain cowhide leather, these men's dress shoes showcase a crocodile pattern for a distinctive and luxurious look. The high-quality leather lining ensures both durability and breathability, providing all-day comfort."", '[Silhouette] These dress shoes feature a sophisticated monk shoe design, characterized by their round toe shape and stylish profile. The sleek silhouette makes them suitable for both formal and semi-formal occasions, ensuring a fashionable statement.', '[Design Highlights] The shoes boast a classic lace-up closure complemented by a decorative metal buckle, adding a modern twist to the traditional design. The textured exterior enhances their exotic appeal, while the rubber outsole offers slip-resistant functionality for stability and confidence with every step.', '[Occasions] Perfect for weddings, business meetings, and other special occasions, these shoes provide the ideal blend of style and elegance. Their deep blue color and crocodile pattern make them versatile enough to complement a variety of outfits, from tailored suits to refined evening ensembles.', '[Size Range] Available in sizes ranging from US 6/ EU 39/ UK 5 to US 13/ EU 46/ UK 12, these shoes cater to a wide range of foot sizes, ensuring a perfect fit for every gentleman seeking a combination of comfort and style.']",,
"Men's Premium Cowhide Leather Dress Shoes with Snakeskin Texture, Lace-Up Design and Buckle Detail, Stylish Formal Shoes for Business, Weddings, and Special Occasions",$94.99,Coffee,"https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/syfznd1733915372131.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/zzzaji1733915373420.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/cqhvoy1733915374851.jpg,https://litb-cgis.rightinthebox.com/images/170x170/202412/bps/product/inc/fdpsgg1733915376331.jpg",,"[""[Fabric] Expertly crafted from 100% Italian full-grain cowhide leather, these men's dress shoes showcase a crocodile pattern for a distinctive and luxurious look. The high-quality leather lining ensures both durability and breathability, providing all-day comfort."", '[Silhouette] These dress shoes feature a sophisticated monk shoe design, characterized by their round toe shape and stylish profile. The sleek silhouette makes them suitable for both formal and semi-formal occasions, ensuring a fashionable statement.', '[Design Highlights] The shoes boast a classic lace-up closure complemented by a decorative metal buckle, adding a modern twist to the traditional design. The textured exterior enhances their exotic appeal, while the rubber outsole offers slip-resistant functionality for stability and confidence with every step.', '[Occasions] Perfect for weddings, business meetings, and other special occasions, these shoes provide the ideal blend of style and elegance. Their deep blue color and crocodile pattern make them versatile enough to complement a variety of outfits, from tailored suits to refined evening ensembles.', '[Size Range] Available in sizes ranging from US 6/ EU 39/ UK 5 to US 13/ EU 46/ UK 12, these shoes cater to a wide range of foot sizes, ensuring a perfect fit for every gentleman seeking a combination of comfort and style.']",,
Women's Turquoise Rhinestone Embellished T-Strap Sandals – Bohemian Elastic Slingback Flat Sandals for Summer Beach & Casual Wear,$29.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/zppmao1738837010998.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/ktcfgb1738837012543.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/osbbqx1738837013975.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/yzdgyz1738837015469.jpg",,"['- Luxurious PU upper material', '- Sleek synthetic leather lining', '- Stylish round toe shape', '- Durable rubber outsole', '- Perfect for 2024 Boho Beach trends']",,
Women's Turquoise Rhinestone Embellished T-Strap Sandals – Bohemian Elastic Slingback Flat Sandals for Summer Beach & Casual Wear,$29.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/zppmao1738837010998.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/ktcfgb1738837012543.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/osbbqx1738837013975.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/yzdgyz1738837015469.jpg",,"['- Luxurious PU upper material', '- Sleek synthetic leather lining', '- Stylish round toe shape', '- Durable rubber outsole', '- Perfect for 2024 Boho Beach trends']",,
Women's Turquoise Rhinestone Embellished T-Strap Sandals – Bohemian Elastic Slingback Flat Sandals for Summer Beach & Casual Wear,$29.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/zppmao1738837010998.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/ktcfgb1738837012543.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/osbbqx1738837013975.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202502/bps/product/inc/yzdgyz1738837015469.jpg",,"['- Luxurious PU upper material', '- Sleek synthetic leather lining', '- Stylish round toe shape', '- Durable rubber outsole', '- Perfect for 2024 Boho Beach trends']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,Gray,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,White,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women's Green Block Heel Double Straps Sandals - Comfortable Shoes for Casual Outings and Summer Wear,$15.49,Brown,"https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/wxphcg1735295114623.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/dubkkm1735295116615.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/tgaexu1735295120886.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202412/bps/product/inc/scjvbp1735295122250.jpg",,"['- Luxurious faux leather upper materials', '- Stylish chunky heel for added stability', '- Classic round toe or trendy open toe options', '- Durable rubber outsole for long-lasting wear', '- Stay ahead of the trend with platform sandals in 2024']",,
Women’s Flyknit Sneakers – Breathable Casual Sports Shoes for Outdoor Activities and Everyday Wear,$26.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/nklgvl1750675283872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/llxlat1750675285276.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/uzneuh1750675286734.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kibvqx1750675288294.jpg",,"['- Breathable mesh upper material', '- Lightweight and durable Tissage Volant upper material', '- Stylish round toe shape', '- Non-slip rubber outsole for traction and stability']",,
Women’s Flyknit Sneakers – Breathable Casual Sports Shoes for Outdoor Activities and Everyday Wear,$26.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/nklgvl1750675283872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/llxlat1750675285276.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/uzneuh1750675286734.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kibvqx1750675288294.jpg",,"['- Breathable mesh upper material', '- Lightweight and durable Tissage Volant upper material', '- Stylish round toe shape', '- Non-slip rubber outsole for traction and stability']",,
Women’s Flyknit Sneakers – Breathable Casual Sports Shoes for Outdoor Activities and Everyday Wear,$26.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/nklgvl1750675283872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/llxlat1750675285276.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/uzneuh1750675286734.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kibvqx1750675288294.jpg",,"['- Breathable mesh upper material', '- Lightweight and durable Tissage Volant upper material', '- Stylish round toe shape', '- Non-slip rubber outsole for traction and stability']",,
Women’s Flyknit Sneakers – Breathable Casual Sports Shoes for Outdoor Activities and Everyday Wear,$26.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/nklgvl1750675283872.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/llxlat1750675285276.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/uzneuh1750675286734.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202506/bps/product/inc/kibvqx1750675288294.jpg",,"['- Breathable mesh upper material', '- Lightweight and durable Tissage Volant upper material', '- Stylish round toe shape', '- Non-slip rubber outsole for traction and stability']",,
"Women's Vintage Oxford Lace-Up Ankle Boots – Brogue Faux Leather Flat Booties for Fall Outfits, Everyday Wear & Retro-Inspired Looks",$59.99,Brown,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ynscaj1752224199564.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/wzbbxb1752224194481.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/pcvqyb1752224196427.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zurqke1752224197692.jpg",,"['- Premium PU upper materials for long-lasting durability', '- Soft synthetic leather lining for a comfortable fit', '- Classic round toe shape for a versatile look', '- Durable rubber outsole for added traction', '- Stay ahead of the fashion trends with combat boots in 2024']",,
"Women's Vintage Oxford Lace-Up Ankle Boots – Brogue Faux Leather Flat Booties for Fall Outfits, Everyday Wear & Retro-Inspired Looks",$59.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ynscaj1752224199564.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/wzbbxb1752224194481.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/pcvqyb1752224196427.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zurqke1752224197692.jpg",,"['- Premium PU upper materials for long-lasting durability', '- Soft synthetic leather lining for a comfortable fit', '- Classic round toe shape for a versatile look', '- Durable rubber outsole for added traction', '- Stay ahead of the fashion trends with combat boots in 2024']",,
"Women's Vintage Oxford Lace-Up Ankle Boots – Brogue Faux Leather Flat Booties for Fall Outfits, Everyday Wear & Retro-Inspired Looks",$59.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/ynscaj1752224199564.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/wzbbxb1752224194481.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/pcvqyb1752224196427.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202507/bps/product/inc/zurqke1752224197692.jpg",,"['- Premium PU upper materials for long-lasting durability', '- Soft synthetic leather lining for a comfortable fit', '- Classic round toe shape for a versatile look', '- Durable rubber outsole for added traction', '- Stay ahead of the fashion trends with combat boots in 2024']",,
Women’s Beige Wide Toe Soft Sole Flats – Barefoot Comfort Shoes for Everyday Walking,$18.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/jkfjoy1747134516787.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/tqsomq1747134520311.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/vimzpf1747134525081.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202505/bps/product/inc/ujxcfg1747134529367.jpg",,"['- Made with high quality faux leather', '- Features a classic round toe shape', '- Designed for ultimate comfort', '- Durable rubber outsole for long-lasting wear']",,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Light Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,White,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Dark Gray,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Coffee,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Khaki,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Men's Natural Wood Beaded Necklace with Turquoise Accents, Boho Surfer Style, Adjustable Jewelry for Beach, Festival and Casual Outfits",$9.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/esmxon1744282103296.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/udgoyr1744282104316.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/gzpoal1744282105285.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202504/bps/product/inc/qqlckq1744282106547.jpg","[""Gender: Men's"", 'Material: Natural Minerals', 'Style: Bohemia, Fashion, Beach / Ocean', 'Jewelry Type: Chain Necklace, Beaded Necklace', 'Shape: Round', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*4.0', 'Listing Date: 04/10/2025']",,,
"Vintage Men's Stainless Steel Emerald Gemstone Ring - Vintage Gothic Silver Statement Ring, Engraved Antique Style, Fashion Jewelry for Weddings, Parties and Daily Wear",$14.99,Red,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kzlxca1742465820095.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zuqqyi1742465818785.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ddprqe1742465821252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xyjrau1742465822747.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Cool, Daily', 'Jewelry Type: Ring', 'Shape: Square', 'Ring Size: 9, 14, 13, 12, 11, 10, 8, 7']",,,
"Vintage Men's Stainless Steel Emerald Gemstone Ring - Vintage Gothic Silver Statement Ring, Engraved Antique Style, Fashion Jewelry for Weddings, Parties and Daily Wear",$14.99,Blue,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kzlxca1742465820095.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zuqqyi1742465818785.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ddprqe1742465821252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xyjrau1742465822747.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Cool, Daily', 'Jewelry Type: Ring', 'Shape: Square', 'Ring Size: 9, 14, 13, 12, 11, 10, 8, 7']",,,
"Vintage Men's Stainless Steel Emerald Gemstone Ring - Vintage Gothic Silver Statement Ring, Engraved Antique Style, Fashion Jewelry for Weddings, Parties and Daily Wear",$14.99,Green,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kzlxca1742465820095.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zuqqyi1742465818785.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ddprqe1742465821252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xyjrau1742465822747.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Cool, Daily', 'Jewelry Type: Ring', 'Shape: Square', 'Ring Size: 9, 14, 13, 12, 11, 10, 8, 7']",,,
"Vintage Men's Stainless Steel Emerald Gemstone Ring - Vintage Gothic Silver Statement Ring, Engraved Antique Style, Fashion Jewelry for Weddings, Parties and Daily Wear",$14.99,Black,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kzlxca1742465820095.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zuqqyi1742465818785.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ddprqe1742465821252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xyjrau1742465822747.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Cool, Daily', 'Jewelry Type: Ring', 'Shape: Square', 'Ring Size: 9, 14, 13, 12, 11, 10, 8, 7']",,,
"Vintage Men's Stainless Steel Emerald Gemstone Ring - Vintage Gothic Silver Statement Ring, Engraved Antique Style, Fashion Jewelry for Weddings, Parties and Daily Wear",$14.99,Purple,"https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/kzlxca1742465820095.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/zuqqyi1742465818785.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/ddprqe1742465821252.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202503/bps/product/inc/xyjrau1742465822747.jpg","[""Gender: Men's"", 'Material: Stainless Steel', 'Style: Cool, Daily', 'Jewelry Type: Ring', 'Shape: Square', 'Ring Size: 9, 14, 13, 12, 11, 10, 8, 7']",,,
"Vintage Butterfly Pendant Leather Necklace – Boho-Style Adjustable Beaded Jewelry for Women and Men, Perfect for Casual and Festival Wear",$7.99,,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/yuudxw1736849014688.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/swkiqg1736849006640.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/hlpqzq1736849005234.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/muiurw1736849007930.jpg","[""Gender: Women's"", 'Material: Alloy, Wood', 'Style: Bohemia, Fashion', 'Jewelry Type: Necklaces', 'Shape: Butterfly', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 01/14/2025']",,,
"Vintage Butterfly Pendant Leather Necklace – Boho-Style Adjustable Beaded Jewelry for Women and Men, Perfect for Casual and Festival Wear",$7.99,Type1,"https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/yuudxw1736849014688.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/swkiqg1736849006640.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/hlpqzq1736849005234.jpg,https://litb-cgis.rightinthebox.com/images/170x226/202501/bps/product/inc/muiurw1736849007930.jpg","[""Gender: Women's"", 'Material: Alloy, Wood', 'Style: Bohemia, Fashion', 'Jewelry Type: Necklaces', 'Shape: Butterfly', 'Shipping Weight (kg): 0.1', 'Package Dimensions (cm): 8.0*1.0*5.0', 'Listing Date: 01/14/2025']",,,
